Fecha,Departamento,Municipio,Dia,Hora,Barrio,Zona,Clase_de_sitio,Arma_empleada,Movil_Agresor,Movil_Victima,Edad,Sexo,Estado_civil,Pais_nacimiento,Clase_de_empleado,Profesion,Escolaridad,Codigo_DANE,Cantidad
04/08/2018 12:00:00 AM,CAUCA,PUERTO TEJADA,Sábado,13:00:00,SANTA ELENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19573000,1
04/08/2018 12:00:00 AM,CESAR,AGUACHICA,Sábado,12:45:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20011000,1
04/08/2018 12:00:00 AM,CHOCÓ,BAHÍA SOLANO,Sábado,13:30:00,BARRIO NUEVO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27075000,1
04/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:15:00,SANTA CECILIA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
04/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:50:00,LAS QUINTAS DEL SUR E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
04/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:05:00,LOS NARANJOS EL RETAZO E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,BICICLETA,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
04/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,1:17:00,JUAN PABLO II E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,1
04/08/2018 12:00:00 AM,CUNDINAMARCA,MOSQUERA,Sábado,15:50:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,66,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,25473000,1
04/08/2018 12:00:00 AM,MAGDALENA,ARACATACA,Sábado,18:20:00,CORREGIMIENTO BUENOS AIRES,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,47053000,1
04/08/2018 12:00:00 AM,META,VILLAVICENCIO (CT),Sábado,10:36:00,CHARRASCAL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,44,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,50001000,1
04/08/2018 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,21:50:00,BARRIO EL LLANO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,1
04/08/2018 12:00:00 AM,PUTUMAYO,PUERTO ASÍS,Sábado,20:30:00,VILLA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,86568000,1
04/08/2018 12:00:00 AM,RISARALDA,DOSQUEBRADAS,Sábado,10:40:00,LOS COMUNEROS DE LA POPA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,70,MASCULINO,SOLTERO,COLOMBIA,PENSIONADO,DERECHO,SUPERIOR,66170000,1
04/08/2018 12:00:00 AM,SANTANDER,GIRÓN,Sábado,19:00:00,VILLA DE DON JUAN I,URBANA,TIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68307000,1
04/08/2018 12:00:00 AM,SUCRE,COVEÑAS,Sábado,6:20:00,CENTRO,URBANA,FRENTE A DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70221000,1
04/08/2018 12:00:00 AM,TOLIMA,COYAIMA,Sábado,17:00:00,LA VEGA,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",CONTUNDENTES,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73217000,1
04/08/2018 12:00:00 AM,TOLIMA,ROVIRA,Sábado,7:00:00,VRDA. LA REFORMA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73624000,1
04/08/2018 12:00:00 AM,VALLE,CALI (CT),Sábado,22:00:00,PUERTO MALLARINO E7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
04/08/2018 12:00:00 AM,VALLE,CALI (CT),Sábado,17:40:00,LAS DELICIAS E4,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,1
04/08/2018 12:00:00 AM,VALLE,CALI (CT),Sábado,15:26:00,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
04/08/2018 12:00:00 AM,VALLE,CALI (CT),Sábado,23:54:00,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
04/08/2018 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Sábado,19:06:00,CORR. CHAMBIMBAL/CAMPIÑ,RURAL,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76111000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,21:24:00,BARRIO NUEVO,URBANA,SOBRE ANDEN - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5088000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,DON MATÍAS,Domingo,19:00:00,SECTOR EL ROBLE,RURAL,VEHICULO,CONTUNDENTES,PASAJERO VEHICULO,PASAJERO VEHICULO,60,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5237000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Domingo,21:00:00,GUAYAQUIL C-10,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO BUS,PASAJERO BUS,29,FEMENINO,SOLTERO,COLOMBIA,EDUCADOR,-,SUPERIOR,5001000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,NECOCLÍ,Domingo,22:30:00,CARIBE,URBANA,ESTADERO,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,CONTADURIA PUBLICA,SUPERIOR,5490000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,PUERTO BERRÍO,Domingo,20:50:00,LA PAZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
05/08/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,Domingo,20:32:00,EL HUESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5736000,1
05/08/2018 12:00:00 AM,ARAUCA,TAME,Domingo,23:00:00,VEREDA COROCITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,41,FEMENINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,-,PRIMARIA,81794000,1
05/08/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,5:30:00,20 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8001000,1
05/08/2018 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Domingo,2:55:00,BARRANQUILLITA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8001000,1
05/08/2018 12:00:00 AM,ATLÁNTICO,GALAPA,Domingo,7:40:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,8296000,1
05/08/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Domingo,22:00:00,POLICARPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,VENEZUELA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
05/08/2018 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Domingo,21:50:00,LUIS CARLOS GALAN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,1
05/08/2018 12:00:00 AM,BOLÍVAR,MARÍA LA BAJA,Domingo,5:30:00,CORREG. MARQUEZ,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,63,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,13442000,1
05/08/2018 12:00:00 AM,CALDAS,ANSERMA,Domingo,1:30:00,LA INDIA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17042000,1
05/08/2018 12:00:00 AM,CALDAS,MANIZALES (CT),Domingo,20:40:00,BARRIO GALERIAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,17001000,1
05/08/2018 12:00:00 AM,CALDAS,MARQUETALIA,Domingo,4:00:00,VDA SANTA HELENA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,17444000,1
05/08/2018 12:00:00 AM,CALDAS,SAMANÁ,Domingo,17:25:00,SECTOR PARQUE PRINCIPAL,RURAL,PARQUES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,17662000,1
05/08/2018 12:00:00 AM,CAUCA,SUÁREZ,Domingo,10:00:00,C/MIENTO LA BETULIA,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19780000,1
05/08/2018 12:00:00 AM,CHOCÓ,ATRATO,Domingo,19:45:00,PUENTE DE TANANDO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27050000,1
05/08/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Domingo,21:00:00,EL JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27001000,1
05/08/2018 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Domingo,1:00:00,NUEVO QUIBDO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27001000,1
05/08/2018 12:00:00 AM,CÓRDOBA,CERETÉ,Domingo,13:50:00,CGTO EL CEPILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23162000,1
05/08/2018 12:00:00 AM,CÓRDOBA,PURÍSIMA,Domingo,0:45:00,LA CANDELARIA,URBANA,ESTADERO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,23586000,1
05/08/2018 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:35:00,SAMORE E-6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
05/08/2018 12:00:00 AM,CUNDINAMARCA,EL PEÑÓN,Domingo,16:00:00,VER. MATECAÑA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,24,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,25258000,1
05/08/2018 12:00:00 AM,CUNDINAMARCA,EL PEÑÓN,Domingo,16:00:00,VER. MATECAÑA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,25258000,1
05/08/2018 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Domingo,12:35:00,URB. MAJAYURA I ETAPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44001000,1
05/08/2018 12:00:00 AM,MAGDALENA,ARIGUANÍ,Domingo,6:30:00,LAS FLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,47058000,1
05/08/2018 12:00:00 AM,MAGDALENA,CIÉNAGA,Domingo,20:45:00,LAS PALMAS,URBANA,TROCHA,ARMA BLANCA / CORTOPUNZANTE,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,66,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,47189000,1
05/08/2018 12:00:00 AM,META,PUERTO RICO,Domingo,20:30:00,VEREDA BARRANCO COLORADO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50590000,1
05/08/2018 12:00:00 AM,NARIÑO,CUMBAL,Domingo,17:50:00,PUEBLO VIEJO,URBANA,PARQUES,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52227000,1
05/08/2018 12:00:00 AM,NARIÑO,PASTO (CT),Domingo,1:30:00,OBRERO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,52001000,1
05/08/2018 12:00:00 AM,NARIÑO,PUERRES,Domingo,22:40:00,VDA YANALA,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52573000,1
05/08/2018 12:00:00 AM,NORTE DE SANTANDER,HACARÍ,Domingo,11:30:00,VEREDA LA PELOTA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,54344000,1
05/08/2018 12:00:00 AM,PUTUMAYO,SAN MIGUEL,Domingo,12:00:00,9 DE ABRIL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86757000,1
05/08/2018 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,Domingo,7:20:00,VIA. LA ESMERALDA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86865000,1
05/08/2018 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,12:00:00,CAÑAS GORDAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,63001000,1
05/08/2018 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,0:50:00,"QUINDOS I, II Y III",URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63001000,1
05/08/2018 12:00:00 AM,QUINDÍO,CALARCA,Domingo,5:08:00,MANANTIAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63130000,1
05/08/2018 12:00:00 AM,QUINDÍO,QUIMBAYA,Domingo,22:00:00,CIUDADELA EL ENSUEÑO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63594000,1
05/08/2018 12:00:00 AM,RISARALDA,PEREIRA (CT),Domingo,12:50:00,EL DANUBIO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66001000,1
05/08/2018 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Domingo,1:40:00,EL VERGEL,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,73001000,1
05/08/2018 12:00:00 AM,VALLE,BUGALAGRANDE,Domingo,2:20:00,VIA BUGALAGRANDE-LA URIBE,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76113000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,19:30:00,SIETE DE AGOSTO E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,19:00:00,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,15:00:00,NUEVA FLORESTA E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,14:30:00,ALIRIO MORA BELTRAN E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,10:40:00,EL VERGEL E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,4:20:00,PROMOCIONES POPULARES E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,4:45:00,SAN CRISTOBAL E10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,9:35:00,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,CALI (CT),Domingo,20:08:00,ALTO NAPOLES E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
05/08/2018 12:00:00 AM,VALLE,PALMIRA,Domingo,10:15:00,LAS DELICIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,76520000,1
05/08/2018 12:00:00 AM,VALLE,PALMIRA,Domingo,2:50:00,COLOMBIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,76520000,1
05/08/2018 12:00:00 AM,VALLE,PALMIRA,Domingo,14:26:00,URB. BOSQUES DEL EDEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76520000,1
05/08/2018 12:00:00 AM,VALLE,TORO,Domingo,14:00:00,CORREGIMIENTO SAN FRANCISCO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,ANALFABETA,76823000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Lunes,2:40:00,ROBLES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5079000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,14:20:00,KENNEDY C-6,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,2:50:00,FLORIDA NUEVA C-11,URBANA,FRENTE A DISCOTECAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,EMPLEADO POLICIAL,TECNICO PROFESIONAL EN SERVICIO DE POLICIA,TECNICO,5001000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,PEÑOL,Lunes,20:50:00,LA CRISTALINA,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,68,MASCULINO,SOLTERO,ESPAÑA,EMPLEADO PARTICULAR,-,SECUNDARIA,5541000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,SEGOVIA,Lunes,23:49:00,SANTA MARTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5736000,1
06/08/2018 12:00:00 AM,ANTIOQUIA,YARUMAL,Lunes,2:30:00,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5887000,1
06/08/2018 12:00:00 AM,ARAUCA,SARAVENA,Lunes,4:00:00,20 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81736000,1
06/08/2018 12:00:00 AM,ATLÁNTICO,LURUACO,Lunes,5:35:00,PROGRESO,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8421000,1
06/08/2018 12:00:00 AM,ATLÁNTICO,PONEDERA,Lunes,14:00:00,BARRIO ABAJO,URBANA,MUELLE,CONTUNDENTES,A PIE,A PIE,57,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,8560000,1
06/08/2018 12:00:00 AM,CALDAS,CHINCHINÁ,Lunes,22:30:00,CRUCE GUAYACANES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,63,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,17174000,1
06/08/2018 12:00:00 AM,CALDAS,RIOSUCIO,Lunes,9:10:00,TUMBABARRETO,RURAL,TALLERES MECANICA,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,17614000,1
